id,station_id,alert_level,threshold_value,label,effective_from
27758,9253,2,102.14,Cảnh báo,2024-10-01 10:06:49
27759,9253,3,104.14,Nguy hiểm,2024-10-01 10:06:49
27760,9254,1,25.53,Chú ý,2024-11-09 02:11:16
27761,9254,2,27.03,Cảnh báo,2024-11-09 02:11:16
27762,9254,3,29.03,Nguy hiểm,2024-11-09 02:11:16
27763,9255,1,43.84,Chú ý,2024-01-08 03:22:28
27764,9255,2,45.34,Cảnh báo,2024-01-08 03:22:28
27765,9255,3,47.34,Nguy hiểm,2024-01-08 03:22:28
27766,9256,1,5.08,Chú ý,2024-12-10 08:13:50
27767,9256,2,6.58,Cảnh báo,2024-12-10 08:13:50
27768,9256,3,8.58,Nguy hiểm,2024-12-10 08:13:50
27769,9257,1,93.40,Chú ý,2024-05-06 22:42:12
27770,9257,2,94.90,Cảnh báo,2024-05-06 22:42:12
27771,9257,3,96.90,Nguy hiểm,2024-05-06 22:42:12
27772,9258,1,18.55,Chú ý,2024-03-08 15:11:25
27773,9258,2,20.05,Cảnh báo,2024-03-08 15:11:25
27774,9258,3,22.05,Nguy hiểm,2024-03-08 15:11:25
27775,9259,1,58.42,Chú ý,2024-01-31 00:07:58
27776,9259,2,59.92,Cảnh báo,2024-01-31 00:07:58
27777,9259,3,61.92,Nguy hiểm,2024-01-31 00:07:58
27778,9260,1,40.44,Chú ý,2024-11-21 09:36:04
27779,9260,2,41.94,Cảnh báo,2024-11-21 09:36:04
27780,9260,3,43.94,Nguy hiểm,2024-11-21 09:36:04
27781,9261,1,11.40,Chú ý,2024-01-21 09:11:40
27782,9261,2,12.90,Cảnh báo,2024-01-21 09:11:40
27783,9261,3,14.90,Nguy hiểm,2024-01-21 09:11:40
27784,9262,1,12.49,Chú ý,2024-01-25 18:43:14
27785,9262,2,13.99,Cảnh báo,2024-01-25 18:43:14
27786,9262,3,15.99,Nguy hiểm,2024-01-25 18:43:14
27787,9263,1,61.91,Chú ý,2024-08-14 01:24:07
27788,9263,2,63.41,Cảnh báo,2024-08-14 01:24:07
27789,9263,3,65.41,Nguy hiểm,2024-08-14 01:24:07
27790,9264,1,26.88,Chú ý,2024-05-09 21:17:29
27791,9264,2,28.38,Cảnh báo,2024-05-09 21:17:29
27792,9264,3,30.38,Nguy hiểm,2024-05-09 21:17:29
27793,9265,1,58.98,Chú ý,2024-01-12 04:49:15
27794,9265,2,60.48,Cảnh báo,2024-01-12 04:49:15
27795,9265,3,62.48,Nguy hiểm,2024-01-12 04:49:15
27796,9266,1,3.16,Chú ý,2024-11-22 19:23:46
27797,9266,2,4.66,Cảnh báo,2024-11-22 19:23:46
27798,9266,3,6.66,Nguy hiểm,2024-11-22 19:23:46
27799,9267,1,78.75,Chú ý,2024-11-05 21:11:54
27800,9267,2,80.25,Cảnh báo,2024-11-05 21:11:54
27801,9267,3,82.25,Nguy hiểm,2024-11-05 21:11:54
27802,9268,1,81.86,Chú ý,2024-03-28 16:53:51
27803,9268,2,83.36,Cảnh báo,2024-03-28 16:53:51
27804,9268,3,85.36,Nguy hiểm,2024-03-28 16:53:51
27805,9269,1,81.58,Chú ý,2024-04-02 16:12:13
27806,9269,2,83.08,Cảnh báo,2024-04-02 16:12:13
27807,9269,3,85.08,Nguy hiểm,2024-04-02 16:12:13
27808,9270,1,66.89,Chú ý,2024-01-11 22:11:51
27809,9270,2,68.39,Cảnh báo,2024-01-11 22:11:51
27810,9270,3,70.39,Nguy hiểm,2024-01-11 22:11:51
27811,9271,1,98.78,Chú ý,2024-10-31 05:39:27
27812,9271,2,100.28,Cảnh báo,2024-10-31 05:39:27
27813,9271,3,102.28,Nguy hiểm,2024-10-31 05:39:27
27814,9272,1,7.41,Chú ý,2024-06-09 20:44:48
27815,9272,2,8.91,Cảnh báo,2024-06-09 20:44:48
27816,9272,3,10.91,Nguy hiểm,2024-06-09 20:44:48
27817,9273,1,31.34,Chú ý,2024-03-06 02:14:04
27818,9273,2,32.84,Cảnh báo,2024-03-06 02:14:04
27819,9273,3,34.84,Nguy hiểm,2024-03-06 02:14:04
27820,9274,1,46.16,Chú ý,2024-02-01 12:24:13
27821,9274,2,47.66,Cảnh báo,2024-02-01 12:24:13
27822,9274,3,49.66,Nguy hiểm,2024-02-01 12:24:13
27823,9275,1,48.85,Chú ý,2024-07-12 13:11:53
27824,9275,2,50.35,Cảnh báo,2024-07-12 13:11:53
27825,9275,3,52.35,Nguy hiểm,2024-07-12 13:11:53
27826,9276,1,51.35,Chú ý,2024-09-21 23:12:47
27827,9276,2,52.85,Cảnh báo,2024-09-21 23:12:47
27828,9276,3,54.85,Nguy hiểm,2024-09-21 23:12:47
27829,9277,1,51.07,Chú ý,2024-11-03 17:30:58
27830,9277,2,52.57,Cảnh báo,2024-11-03 17:30:58
27831,9277,3,54.57,Nguy hiểm,2024-11-03 17:30:58
27832,9278,1,100.01,Chú ý,2024-05-02 16:28:48
27833,9278,2,101.51,Cảnh báo,2024-05-02 16:28:48
27834,9278,3,103.51,Nguy hiểm,2024-05-02 16:28:48
27835,9279,1,64.13,Chú ý,2024-12-19 10:53:20
27836,9279,2,65.63,Cảnh báo,2024-12-19 10:53:20
27837,9279,3,67.63,Nguy hiểm,2024-12-19 10:53:20
27838,9280,1,73.06,Chú ý,2024-06-04 18:00:10
27839,9280,2,74.56,Cảnh báo,2024-06-04 18:00:10
27840,9280,3,76.56,Nguy hiểm,2024-06-04 18:00:10
27841,9281,1,11.81,Chú ý,2024-02-11 02:57:52
27842,9281,2,13.31,Cảnh báo,2024-02-11 02:57:52
27843,9281,3,15.31,Nguy hiểm,2024-02-11 02:57:52
27844,9282,1,8.64,Chú ý,2024-03-04 02:26:29
27845,9282,2,10.14,Cảnh báo,2024-03-04 02:26:29
27846,9282,3,12.14,Nguy hiểm,2024-03-04 02:26:29
27847,9283,1,71.82,Chú ý,2024-07-13 11:20:19
27848,9283,2,73.32,Cảnh báo,2024-07-13 11:20:19
27849,9283,3,75.32,Nguy hiểm,2024-07-13 11:20:19
27850,9284,1,98.13,Chú ý,2024-06-19 17:22:22
27851,9284,2,99.63,Cảnh báo,2024-06-19 17:22:22
27852,9284,3,101.63,Nguy hiểm,2024-06-19 17:22:22
27853,9285,1,22.29,Chú ý,2024-01-29 21:02:20
27854,9285,2,23.79,Cảnh báo,2024-01-29 21:02:20
27855,9285,3,25.79,Nguy hiểm,2024-01-29 21:02:20
27856,9286,1,90.04,Chú ý,2024-04-12 09:50:28
27857,9286,2,91.54,Cảnh báo,2024-04-12 09:50:28
27858,9286,3,93.54,Nguy hiểm,2024-04-12 09:50:28
27859,9287,1,69.90,Chú ý,2024-06-05 05:35:21
27860,9287,2,71.40,Cảnh báo,2024-06-05 05:35:21
27861,9287,3,73.40,Nguy hiểm,2024-06-05 05:35:21
27862,9288,1,33.59,Chú ý,2024-01-21 18:42:02
27863,9288,2,35.09,Cảnh báo,2024-01-21 18:42:02
27864,9288,3,37.09,Nguy hiểm,2024-01-21 18:42:02
27865,9289,1,2.49,Chú ý,2024-04-08 17:00:06
27866,9289,2,3.99,Cảnh báo,2024-04-08 17:00:06
27867,9289,3,5.99,Nguy hiểm,2024-04-08 17:00:06
27868,9290,1,81.11,Chú ý,2024-12-28 09:29:27
27869,9290,2,82.61,Cảnh báo,2024-12-28 09:29:27
27870,9290,3,84.61,Nguy hiểm,2024-12-28 09:29:27
27871,9291,1,47.92,Chú ý,2024-05-30 06:39:31
27872,9291,2,49.42,Cảnh báo,2024-05-30 06:39:31
27873,9291,3,51.42,Nguy hiểm,2024-05-30 06:39:31
27874,9292,1,13.28,Chú ý,2024-09-18 00:27:20
27875,9292,2,14.78,Cảnh báo,2024-09-18 00:27:20
27876,9292,3,16.78,Nguy hiểm,2024-09-18 00:27:20
27877,9293,1,87.28,Chú ý,2024-09-15 03:08:28
27878,9293,2,88.78,Cảnh báo,2024-09-15 03:08:28
27879,9293,3,90.78,Nguy hiểm,2024-09-15 03:08:28
27880,9294,1,47.28,Chú ý,2024-01-12 12:01:02
27881,9294,2,48.78,Cảnh báo,2024-01-12 12:01:02
27882,9294,3,50.78,Nguy hiểm,2024-01-12 12:01:02
27883,9295,1,39.88,Chú ý,2024-11-21 16:09:00
27884,9295,2,41.38,Cảnh báo,2024-11-21 16:09:00
27885,9295,3,43.38,Nguy hiểm,2024-11-21 16:09:00
27886,9296,1,58.69,Chú ý,2024-09-15 12:48:33
27887,9296,2,60.19,Cảnh báo,2024-09-15 12:48:33
27888,9296,3,62.19,Nguy hiểm,2024-09-15 12:48:33
27889,9297,1,92.64,Chú ý,2024-04-22 22:10:04
27890,9297,2,94.14,Cảnh báo,2024-04-22 22:10:04
27891,9297,3,96.14,Nguy hiểm,2024-04-22 22:10:04
27892,9298,1,7.70,Chú ý,2024-12-13 07:52:59
27893,9298,2,9.20,Cảnh báo,2024-12-13 07:52:59
27894,9298,3,11.20,Nguy hiểm,2024-12-13 07:52:59
27895,9299,1,16.78,Chú ý,2024-04-22 23:27:30
27896,9299,2,18.28,Cảnh báo,2024-04-22 23:27:30
27897,9299,3,20.28,Nguy hiểm,2024-04-22 23:27:30
27898,9300,1,22.47,Chú ý,2024-10-23 01:10:01
27899,9300,2,23.97,Cảnh báo,2024-10-23 01:10:01
27900,9300,3,25.97,Nguy hiểm,2024-10-23 01:10:01
27901,9301,1,72.38,Chú ý,2024-11-23 03:34:44
27902,9301,2,73.88,Cảnh báo,2024-11-23 03:34:44
27903,9301,3,75.88,Nguy hiểm,2024-11-23 03:34:44
27904,9302,1,101.36,Chú ý,2024-05-03 03:37:12
27905,9302,2,102.86,Cảnh báo,2024-05-03 03:37:12
27906,9302,3,104.86,Nguy hiểm,2024-05-03 03:37:12
27907,9303,1,45.43,Chú ý,2024-04-16 16:51:38
27908,9303,2,46.93,Cảnh báo,2024-04-16 16:51:38
27909,9303,3,48.93,Nguy hiểm,2024-04-16 16:51:38
27910,9304,1,24.77,Chú ý,2024-11-23 08:56:44
27911,9304,2,26.27,Cảnh báo,2024-11-23 08:56:44
27912,9304,3,28.27,Nguy hiểm,2024-11-23 08:56:44
27913,9305,1,89.79,Chú ý,2024-02-19 01:09:49
27914,9305,2,91.29,Cảnh báo,2024-02-19 01:09:49
27915,9305,3,93.29,Nguy hiểm,2024-02-19 01:09:49
27916,9306,1,93.60,Chú ý,2024-04-11 15:19:41
27917,9306,2,95.10,Cảnh báo,2024-04-11 15:19:41
27918,9306,3,97.10,Nguy hiểm,2024-04-11 15:19:41
27919,9307,1,96.45,Chú ý,2024-08-20 02:00:41
27920,9307,2,97.95,Cảnh báo,2024-08-20 02:00:41
27921,9307,3,99.95,Nguy hiểm,2024-08-20 02:00:41
27922,9308,1,35.63,Chú ý,2024-02-27 18:59:27
27923,9308,2,37.13,Cảnh báo,2024-02-27 18:59:27
27924,9308,3,39.13,Nguy hiểm,2024-02-27 18:59:27
27925,9309,1,40.90,Chú ý,2024-02-27 00:51:22
27926,9309,2,42.40,Cảnh báo,2024-02-27 00:51:22
27927,9309,3,44.40,Nguy hiểm,2024-02-27 00:51:22
27928,9310,1,44.26,Chú ý,2024-05-06 02:54:21
27929,9310,2,45.76,Cảnh báo,2024-05-06 02:54:21
27930,9310,3,47.76,Nguy hiểm,2024-05-06 02:54:21
27931,9311,1,96.18,Chú ý,2024-10-19 01:44:06
27932,9311,2,97.68,Cảnh báo,2024-10-19 01:44:06
27933,9311,3,99.68,Nguy hiểm,2024-10-19 01:44:06
27934,9312,1,2.95,Chú ý,2024-01-14 02:24:42
27935,9312,2,4.45,Cảnh báo,2024-01-14 02:24:42
27936,9312,3,6.45,Nguy hiểm,2024-01-14 02:24:42
27937,9313,1,12.29,Chú ý,2024-09-25 08:52:09
27938,9313,2,13.79,Cảnh báo,2024-09-25 08:52:09
27939,9313,3,15.79,Nguy hiểm,2024-09-25 08:52:09
27940,9314,1,94.38,Chú ý,2024-02-10 11:27:16
27941,9314,2,95.88,Cảnh báo,2024-02-10 11:27:16
27942,9314,3,97.88,Nguy hiểm,2024-02-10 11:27:16
27943,9315,1,65.76,Chú ý,2024-10-15 11:40:40
27944,9315,2,67.26,Cảnh báo,2024-10-15 11:40:40
27945,9315,3,69.26,Nguy hiểm,2024-10-15 11:40:40
27946,9316,1,77.31,Chú ý,2024-01-05 14:44:46
27947,9316,2,78.81,Cảnh báo,2024-01-05 14:44:46
27948,9316,3,80.81,Nguy hiểm,2024-01-05 14:44:46
27949,9317,1,6.53,Chú ý,2024-07-06 18:49:54
27950,9317,2,8.03,Cảnh báo,2024-07-06 18:49:54
27951,9317,3,10.03,Nguy hiểm,2024-07-06 18:49:54
27952,9318,1,76.57,Chú ý,2024-06-24 21:02:45
27953,9318,2,78.07,Cảnh báo,2024-06-24 21:02:45
27954,9318,3,80.07,Nguy hiểm,2024-06-24 21:02:45
27955,9319,1,81.67,Chú ý,2024-07-23 14:57:07
27956,9319,2,83.17,Cảnh báo,2024-07-23 14:57:07
27957,9319,3,85.17,Nguy hiểm,2024-07-23 14:57:07
27958,9320,1,71.20,Chú ý,2024-05-05 07:52:51
27959,9320,2,72.70,Cảnh báo,2024-05-05 07:52:51
27960,9320,3,74.70,Nguy hiểm,2024-05-05 07:52:51
27961,9321,1,30.21,Chú ý,2024-04-29 00:14:40
27962,9321,2,31.71,Cảnh báo,2024-04-29 00:14:40
27963,9321,3,33.71,Nguy hiểm,2024-04-29 00:14:40
27964,9322,1,71.86,Chú ý,2024-05-24 03:05:01
27965,9322,2,73.36,Cảnh báo,2024-05-24 03:05:01
27966,9322,3,75.36,Nguy hiểm,2024-05-24 03:05:01
27967,9323,1,48.65,Chú ý,2024-06-16 18:42:35
27968,9323,2,50.15,Cảnh báo,2024-06-16 18:42:35
27969,9323,3,52.15,Nguy hiểm,2024-06-16 18:42:35
27970,9324,1,68.15,Chú ý,2024-07-13 22:38:06
27971,9324,2,69.65,Cảnh báo,2024-07-13 22:38:06
27972,9324,3,71.65,Nguy hiểm,2024-07-13 22:38:06
27973,9325,1,38.10,Chú ý,2024-04-03 18:11:40
27974,9325,2,39.60,Cảnh báo,2024-04-03 18:11:40
27975,9325,3,41.60,Nguy hiểm,2024-04-03 18:11:40
27976,9326,1,50.13,Chú ý,2024-11-30 23:59:26
27977,9326,2,51.63,Cảnh báo,2024-11-30 23:59:26
27978,9326,3,53.63,Nguy hiểm,2024-11-30 23:59:26
27979,9327,1,81.12,Chú ý,2024-03-24 05:06:37
27980,9327,2,82.62,Cảnh báo,2024-03-24 05:06:37
27981,9327,3,84.62,Nguy hiểm,2024-03-24 05:06:37
27982,9328,1,13.50,Chú ý,2024-05-07 04:16:41
27983,9328,2,15.00,Cảnh báo,2024-05-07 04:16:41
27984,9328,3,17.00,Nguy hiểm,2024-05-07 04:16:41
27985,9329,1,46.55,Chú ý,2024-09-07 04:58:22
27986,9329,2,48.05,Cảnh báo,2024-09-07 04:58:22
27987,9329,3,50.05,Nguy hiểm,2024-09-07 04:58:22
27988,9330,1,58.18,Chú ý,2024-05-07 04:59:24
27989,9330,2,59.68,Cảnh báo,2024-05-07 04:59:24
27990,9330,3,61.68,Nguy hiểm,2024-05-07 04:59:24
27991,9331,1,5.23,Chú ý,2024-05-15 23:10:28
27992,9331,2,6.73,Cảnh báo,2024-05-15 23:10:28
27993,9331,3,8.73,Nguy hiểm,2024-05-15 23:10:28
27994,9332,1,8.71,Chú ý,2024-04-13 15:42:01
27995,9332,2,10.21,Cảnh báo,2024-04-13 15:42:01
27996,9332,3,12.21,Nguy hiểm,2024-04-13 15:42:01
27997,9333,1,52.28,Chú ý,2024-06-03 01:46:28
27998,9333,2,53.78,Cảnh báo,2024-06-03 01:46:28
27999,9333,3,55.78,Nguy hiểm,2024-06-03 01:46:28
28000,9334,1,65.19,Chú ý,2024-03-07 18:19:43
28001,9334,2,66.69,Cảnh báo,2024-03-07 18:19:43
28002,9334,3,68.69,Nguy hiểm,2024-03-07 18:19:43
28003,9335,1,11.44,Chú ý,2024-08-19 18:49:53
28004,9335,2,12.94,Cảnh báo,2024-08-19 18:49:53
28005,9335,3,14.94,Nguy hiểm,2024-08-19 18:49:53
28006,9336,1,70.65,Chú ý,2024-10-08 01:08:19
28007,9336,2,72.15,Cảnh báo,2024-10-08 01:08:19
28008,9336,3,74.15,Nguy hiểm,2024-10-08 01:08:19
28009,9337,1,80.53,Chú ý,2024-03-09 22:26:11
28010,9337,2,82.03,Cảnh báo,2024-03-09 22:26:11
28011,9337,3,84.03,Nguy hiểm,2024-03-09 22:26:11
28012,9338,1,90.80,Chú ý,2024-01-11 01:40:58
28013,9338,2,92.30,Cảnh báo,2024-01-11 01:40:58
28014,9338,3,94.30,Nguy hiểm,2024-01-11 01:40:58
28015,9339,1,76.14,Chú ý,2024-01-21 22:37:15
28016,9339,2,77.64,Cảnh báo,2024-01-21 22:37:15
28017,9339,3,79.64,Nguy hiểm,2024-01-21 22:37:15
28018,9340,1,77.83,Chú ý,2024-02-28 06:58:06
28019,9340,2,79.33,Cảnh báo,2024-02-28 06:58:06
28020,9340,3,81.33,Nguy hiểm,2024-02-28 06:58:06
28021,9341,1,59.97,Chú ý,2024-08-22 01:20:42
28022,9341,2,61.47,Cảnh báo,2024-08-22 01:20:42
28023,9341,3,63.47,Nguy hiểm,2024-08-22 01:20:42
28024,9342,1,84.19,Chú ý,2024-03-03 05:05:02
28025,9342,2,85.69,Cảnh báo,2024-03-03 05:05:02
28026,9342,3,87.69,Nguy hiểm,2024-03-03 05:05:02
28027,9343,1,34.77,Chú ý,2024-07-07 18:16:28
28028,9343,2,36.27,Cảnh báo,2024-07-07 18:16:28
28029,9343,3,38.27,Nguy hiểm,2024-07-07 18:16:28
28030,9344,1,70.67,Chú ý,2024-11-19 14:16:06
28031,9344,2,72.17,Cảnh báo,2024-11-19 14:16:06
28032,9344,3,74.17,Nguy hiểm,2024-11-19 14:16:06
28033,9345,1,77.29,Chú ý,2024-06-15 13:48:46
28034,9345,2,78.79,Cảnh báo,2024-06-15 13:48:46
28035,9345,3,80.79,Nguy hiểm,2024-06-15 13:48:46
28036,9346,1,71.58,Chú ý,2024-04-11 10:36:47
28037,9346,2,73.08,Cảnh báo,2024-04-11 10:36:47
28038,9346,3,75.08,Nguy hiểm,2024-04-11 10:36:47
28039,9347,1,51.43,Chú ý,2024-10-02 02:41:38
28040,9347,2,52.93,Cảnh báo,2024-10-02 02:41:38
28041,9347,3,54.93,Nguy hiểm,2024-10-02 02:41:38
28042,9348,1,66.73,Chú ý,2024-03-31 07:16:22
28043,9348,2,68.23,Cảnh báo,2024-03-31 07:16:22
28044,9348,3,70.23,Nguy hiểm,2024-03-31 07:16:22
28045,9349,1,92.37,Chú ý,2024-02-09 07:32:45
28046,9349,2,93.87,Cảnh báo,2024-02-09 07:32:45
28047,9349,3,95.87,Nguy hiểm,2024-02-09 07:32:45
28048,9350,1,3.18,Chú ý,2024-04-08 02:41:19
28049,9350,2,4.68,Cảnh báo,2024-04-08 02:41:19
28050,9350,3,6.68,Nguy hiểm,2024-04-08 02:41:19
28051,9351,1,91.19,Chú ý,2024-04-11 07:48:05
28052,9351,2,92.69,Cảnh báo,2024-04-11 07:48:05
28053,9351,3,94.69,Nguy hiểm,2024-04-11 07:48:05
28054,9352,1,8.52,Chú ý,2024-10-02 07:30:42
28055,9352,2,10.02,Cảnh báo,2024-10-02 07:30:42
28056,9352,3,12.02,Nguy hiểm,2024-10-02 07:30:42
28057,9353,1,99.26,Chú ý,2024-09-14 07:03:09
28058,9353,2,100.76,Cảnh báo,2024-09-14 07:03:09
28059,9353,3,102.76,Nguy hiểm,2024-09-14 07:03:09
28060,9354,1,97.45,Chú ý,2024-11-04 04:46:35
28061,9354,2,98.95,Cảnh báo,2024-11-04 04:46:35
28062,9354,3,100.95,Nguy hiểm,2024-11-04 04:46:35
28063,9355,1,65.78,Chú ý,2024-12-18 05:40:01
28064,9355,2,67.28,Cảnh báo,2024-12-18 05:40:01
28065,9355,3,69.28,Nguy hiểm,2024-12-18 05:40:01
28066,9356,1,37.71,Chú ý,2024-11-25 11:31:56
28067,9356,2,39.21,Cảnh báo,2024-11-25 11:31:56
28068,9356,3,41.21,Nguy hiểm,2024-11-25 11:31:56
28069,9357,1,62.48,Chú ý,2024-10-01 05:38:22
28070,9357,2,63.98,Cảnh báo,2024-10-01 05:38:22
28071,9357,3,65.98,Nguy hiểm,2024-10-01 05:38:22
28072,9358,1,79.98,Chú ý,2024-07-08 17:44:29
28073,9358,2,81.48,Cảnh báo,2024-07-08 17:44:29
28074,9358,3,83.48,Nguy hiểm,2024-07-08 17:44:29
28075,9359,1,16.82,Chú ý,2024-07-21 04:04:41
28076,9359,2,18.32,Cảnh báo,2024-07-21 04:04:41
28077,9359,3,20.32,Nguy hiểm,2024-07-21 04:04:41
28078,9360,1,69.76,Chú ý,2024-12-17 06:21:25
28079,9360,2,71.26,Cảnh báo,2024-12-17 06:21:25
28080,9360,3,73.26,Nguy hiểm,2024-12-17 06:21:25
28081,9361,1,25.82,Chú ý,2024-02-10 06:15:46
28082,9361,2,27.32,Cảnh báo,2024-02-10 06:15:46
28083,9361,3,29.32,Nguy hiểm,2024-02-10 06:15:46
28084,9362,1,25.82,Chú ý,2024-03-21 13:49:39
28085,9362,2,27.32,Cảnh báo,2024-03-21 13:49:39
28086,9362,3,29.32,Nguy hiểm,2024-03-21 13:49:39
28087,9363,1,20.68,Chú ý,2024-10-24 01:47:13
28088,9363,2,22.18,Cảnh báo,2024-10-24 01:47:13
28089,9363,3,24.18,Nguy hiểm,2024-10-24 01:47:13
28090,9364,1,42.30,Chú ý,2024-08-11 23:54:23
28091,9364,2,43.80,Cảnh báo,2024-08-11 23:54:23
28092,9364,3,45.80,Nguy hiểm,2024-08-11 23:54:23
28093,9365,1,82.84,Chú ý,2024-10-03 07:20:36
28094,9365,2,84.34,Cảnh báo,2024-10-03 07:20:36
28095,9365,3,86.34,Nguy hiểm,2024-10-03 07:20:36
28096,9366,1,15.87,Chú ý,2024-10-10 05:25:36
28097,9366,2,17.37,Cảnh báo,2024-10-10 05:25:36
28098,9366,3,19.37,Nguy hiểm,2024-10-10 05:25:36
28099,9367,1,92.18,Chú ý,2024-08-04 14:17:20
28100,9367,2,93.68,Cảnh báo,2024-08-04 14:17:20
28101,9367,3,95.68,Nguy hiểm,2024-08-04 14:17:20
28102,9368,1,34.01,Chú ý,2024-09-30 08:33:46
28103,9368,2,35.51,Cảnh báo,2024-09-30 08:33:46
28104,9368,3,37.51,Nguy hiểm,2024-09-30 08:33:46
28105,9369,1,78.43,Chú ý,2024-10-23 18:12:14
28106,9369,2,79.93,Cảnh báo,2024-10-23 18:12:14
28107,9369,3,81.93,Nguy hiểm,2024-10-23 18:12:14
28108,9370,1,84.68,Chú ý,2024-02-10 17:03:22
28109,9370,2,86.18,Cảnh báo,2024-02-10 17:03:22
28110,9370,3,88.18,Nguy hiểm,2024-02-10 17:03:22
28111,9371,1,99.01,Chú ý,2024-08-06 04:53:11
28112,9371,2,100.51,Cảnh báo,2024-08-06 04:53:11
28113,9371,3,102.51,Nguy hiểm,2024-08-06 04:53:11
28114,9372,1,49.73,Chú ý,2024-03-06 19:26:39
28115,9372,2,51.23,Cảnh báo,2024-03-06 19:26:39
28116,9372,3,53.23,Nguy hiểm,2024-03-06 19:26:39
28117,9373,1,44.21,Chú ý,2024-10-14 14:55:24
28118,9373,2,45.71,Cảnh báo,2024-10-14 14:55:24
28119,9373,3,47.71,Nguy hiểm,2024-10-14 14:55:24
28120,9374,1,7.38,Chú ý,2024-01-03 12:48:19
28121,9374,2,8.88,Cảnh báo,2024-01-03 12:48:19
28122,9374,3,10.88,Nguy hiểm,2024-01-03 12:48:19
28123,9375,1,46.41,Chú ý,2024-05-24 14:47:59
28124,9375,2,47.91,Cảnh báo,2024-05-24 14:47:59
28125,9375,3,49.91,Nguy hiểm,2024-05-24 14:47:59
28126,9376,1,46.69,Chú ý,2024-07-30 01:22:50
28127,9376,2,48.19,Cảnh báo,2024-07-30 01:22:50
28128,9376,3,50.19,Nguy hiểm,2024-07-30 01:22:50
28129,9377,1,57.63,Chú ý,2024-10-27 01:13:46
28130,9377,2,59.13,Cảnh báo,2024-10-27 01:13:46
28131,9377,3,61.13,Nguy hiểm,2024-10-27 01:13:46
28132,9378,1,46.20,Chú ý,2024-04-18 02:00:07
28133,9378,2,47.70,Cảnh báo,2024-04-18 02:00:07
28134,9378,3,49.70,Nguy hiểm,2024-04-18 02:00:07
28135,9379,1,25.02,Chú ý,2024-02-17 21:15:01
28136,9379,2,26.52,Cảnh báo,2024-02-17 21:15:01
28137,9379,3,28.52,Nguy hiểm,2024-02-17 21:15:01
28138,9380,1,8.09,Chú ý,2024-04-07 04:06:06
28139,9380,2,9.59,Cảnh báo,2024-04-07 04:06:06
28140,9380,3,11.59,Nguy hiểm,2024-04-07 04:06:06
28141,9381,1,85.81,Chú ý,2024-05-01 14:51:35
28142,9381,2,87.31,Cảnh báo,2024-05-01 14:51:35
28143,9381,3,89.31,Nguy hiểm,2024-05-01 14:51:35
28144,9382,1,89.79,Chú ý,2024-01-06 22:11:43
28145,9382,2,91.29,Cảnh báo,2024-01-06 22:11:43
28146,9382,3,93.29,Nguy hiểm,2024-01-06 22:11:43
28147,9383,1,37.43,Chú ý,2024-09-09 10:32:56
28148,9383,2,38.93,Cảnh báo,2024-09-09 10:32:56
28149,9383,3,40.93,Nguy hiểm,2024-09-09 10:32:56
28150,9384,1,93.26,Chú ý,2024-08-02 06:51:58
28151,9384,2,94.76,Cảnh báo,2024-08-02 06:51:58
28152,9384,3,96.76,Nguy hiểm,2024-08-02 06:51:58
28153,9385,1,52.86,Chú ý,2024-09-16 07:52:35
28154,9385,2,54.36,Cảnh báo,2024-09-16 07:52:35
28155,9385,3,56.36,Nguy hiểm,2024-09-16 07:52:35
28156,9386,1,76.23,Chú ý,2024-07-19 23:12:39
28157,9386,2,77.73,Cảnh báo,2024-07-19 23:12:39
28158,9386,3,79.73,Nguy hiểm,2024-07-19 23:12:39
28159,9387,1,74.55,Chú ý,2024-07-26 18:01:25
28160,9387,2,76.05,Cảnh báo,2024-07-26 18:01:25
28161,9387,3,78.05,Nguy hiểm,2024-07-26 18:01:25
28162,9388,1,57.06,Chú ý,2024-03-05 10:57:14
28163,9388,2,58.56,Cảnh báo,2024-03-05 10:57:14
28164,9388,3,60.56,Nguy hiểm,2024-03-05 10:57:14
28165,9389,1,23.81,Chú ý,2024-01-28 05:51:14
28166,9389,2,25.31,Cảnh báo,2024-01-28 05:51:14
28167,9389,3,27.31,Nguy hiểm,2024-01-28 05:51:14
28168,9390,1,33.95,Chú ý,2024-11-26 01:00:48
28169,9390,2,35.45,Cảnh báo,2024-11-26 01:00:48
28170,9390,3,37.45,Nguy hiểm,2024-11-26 01:00:48
28171,9391,1,5.32,Chú ý,2024-10-26 17:45:03
28172,9391,2,6.82,Cảnh báo,2024-10-26 17:45:03
28173,9391,3,8.82,Nguy hiểm,2024-10-26 17:45:03
28174,9392,1,90.72,Chú ý,2024-01-24 15:11:59
28175,9392,2,92.22,Cảnh báo,2024-01-24 15:11:59
28176,9392,3,94.22,Nguy hiểm,2024-01-24 15:11:59
28177,9393,1,23.21,Chú ý,2024-12-17 15:08:22
28178,9393,2,24.71,Cảnh báo,2024-12-17 15:08:22
28179,9393,3,26.71,Nguy hiểm,2024-12-17 15:08:22
28180,9394,1,100.20,Chú ý,2024-10-06 02:09:03
28181,9394,2,101.70,Cảnh báo,2024-10-06 02:09:03
28182,9394,3,103.70,Nguy hiểm,2024-10-06 02:09:03
28183,9395,1,100.43,Chú ý,2024-08-17 05:49:58
28184,9395,2,101.93,Cảnh báo,2024-08-17 05:49:58
