id,station_code,name,latitude,longitude,geom,elevation,province_id,risk_status,is_deleted,deleted_at,created_at,updated_at
8675,ST_08675,Trạm quan trắc số 8675,17.084083,105.477659,POINT(105.477659 17.084083),73.72,7,NORMAL,false,,2024-07-05 22:59:14,2024-07-05 22:59:14
8676,ST_08676,Trạm quan trắc số 8676,19.205418,103.413002,POINT(103.413002 19.205418),89.28,11,NORMAL,false,,2024-03-24 17:32:13,2024-03-24 17:32:13
8677,ST_08677,Trạm quan trắc số 8677,15.447015,103.626560,POINT(103.626560 15.447015),55.87,5,NORMAL,false,,2024-09-09 23:58:38,2024-09-09 23:58:38
8678,ST_08678,Trạm quan trắc số 8678,15.449840,107.629198,POINT(107.629198 15.449840),75.33,3,NORMAL,false,,2024-09-26 22:28:04,2024-09-26 22:28:04
8679,ST_08679,Trạm quan trắc số 8679,14.615480,102.800674,POINT(102.800674 14.615480),99.09,15,NORMAL,false,,2024-03-14 11:33:58,2024-03-14 11:33:58
8680,ST_08680,Trạm quan trắc số 8680,10.318218,106.558184,POINT(106.558184 10.318218),18.30,5,NORMAL,false,,2024-08-10 02:35:58,2024-08-10 02:35:58
8681,ST_08681,Trạm quan trắc số 8681,9.836091,107.897555,POINT(107.897555 9.836091),96.32,12,NORMAL,false,,2024-12-28 09:40:26,2024-12-28 09:40:26
8682,ST_08682,Trạm quan trắc số 8682,11.799219,105.826130,POINT(105.826130 11.799219),69.87,13,NORMAL,false,,2024-12-02 17:24:05,2024-12-02 17:24:05
8683,ST_08683,Trạm quan trắc số 8683,23.283062,104.959830,POINT(104.959830 23.283062),35.18,10,NORMAL,false,,2024-09-23 02:33:21,2024-09-23 02:33:21
8684,ST_08684,Trạm quan trắc số 8684,12.210447,107.446115,POINT(107.446115 12.210447),91.19,5,NORMAL,false,,2024-05-20 00:23:25,2024-05-20 00:23:25
8685,ST_08685,Trạm quan trắc số 8685,13.557545,104.130895,POINT(104.130895 13.557545),84.41,3,NORMAL,false,,2024-08-26 00:47:33,2024-08-26 00:47:33
8686,ST_08686,Trạm quan trắc số 8686,13.210804,108.652049,POINT(108.652049 13.210804),88.84,4,NORMAL,false,,2024-12-21 20:53:15,2024-12-21 20:53:15
8687,ST_08687,Trạm quan trắc số 8687,9.765965,107.690505,POINT(107.690505 9.765965),5.59,6,NORMAL,false,,2024-03-31 04:39:22,2024-03-31 04:39:22
8688,ST_08688,Trạm quan trắc số 8688,14.454589,102.304328,POINT(102.304328 14.454589),90.51,9,NORMAL,false,,2024-03-02 13:27:06,2024-03-02 13:27:06
8689,ST_08689,Trạm quan trắc số 8689,10.729806,105.566357,POINT(105.566357 10.729806),32.98,14,NORMAL,false,,2024-04-27 13:58:13,2024-04-27 13:58:13
8690,ST_08690,Trạm quan trắc số 8690,17.563124,104.350967,POINT(104.350967 17.563124),44.95,13,NORMAL,false,,2024-11-11 20:43:51,2024-11-11 20:43:51
8691,ST_08691,Trạm quan trắc số 8691,16.590621,104.876214,POINT(104.876214 16.590621),44.58,14,NORMAL,false,,2024-06-14 16:30:05,2024-06-14 16:30:05
8692,ST_08692,Trạm quan trắc số 8692,20.239446,106.364757,POINT(106.364757 20.239446),43.95,2,NORMAL,false,,2024-02-24 02:11:59,2024-02-24 02:11:59
8693,ST_08693,Trạm quan trắc số 8693,11.381545,107.790063,POINT(107.790063 11.381545),79.48,9,NORMAL,false,,2024-01-24 04:16:54,2024-01-24 04:16:54
8694,ST_08694,Trạm quan trắc số 8694,14.683829,108.308168,POINT(108.308168 14.683829),41.07,6,NORMAL,false,,2024-07-27 06:10:57,2024-07-27 06:10:57
8695,ST_08695,Trạm quan trắc số 8695,14.211833,109.111034,POINT(109.111034 14.211833),21.43,7,NORMAL,false,,2024-06-19 04:49:22,2024-06-19 04:49:22
8696,ST_08696,Trạm quan trắc số 8696,9.247975,107.064608,POINT(107.064608 9.247975),82.49,3,NORMAL,false,,2024-07-28 00:59:58,2024-07-28 00:59:58
8697,ST_08697,Trạm quan trắc số 8697,11.621327,106.309324,POINT(106.309324 11.621327),85.18,8,NORMAL,false,,2024-07-30 09:56:31,2024-07-30 09:56:31
8698,ST_08698,Trạm quan trắc số 8698,11.120982,106.465290,POINT(106.465290 11.120982),65.28,7,NORMAL,false,,2024-04-22 10:08:48,2024-04-22 10:08:48
8699,ST_08699,Trạm quan trắc số 8699,15.409095,108.488386,POINT(108.488386 15.409095),21.74,2,NORMAL,false,,2024-03-22 07:09:50,2024-03-22 07:09:50
8700,ST_08700,Trạm quan trắc số 8700,14.370060,103.881835,POINT(103.881835 14.370060),85.27,7,NORMAL,false,,2024-04-23 23:44:35,2024-04-23 23:44:35
8701,ST_08701,Trạm quan trắc số 8701,9.119829,105.524353,POINT(105.524353 9.119829),74.55,3,NORMAL,false,,2024-12-12 11:32:25,2024-12-12 11:32:25
8702,ST_08702,Trạm quan trắc số 8702,16.109413,102.204255,POINT(102.204255 16.109413),94.50,15,NORMAL,false,,2024-09-29 05:46:54,2024-09-29 05:46:54
8703,ST_08703,Trạm quan trắc số 8703,14.497339,106.543255,POINT(106.543255 14.497339),51.80,5,NORMAL,false,,2024-11-10 13:11:59,2024-11-10 13:11:59
8704,ST_08704,Trạm quan trắc số 8704,20.086764,106.972679,POINT(106.972679 20.086764),28.49,11,NORMAL,false,,2024-02-01 08:30:54,2024-02-01 08:30:54
8705,ST_08705,Trạm quan trắc số 8705,9.836512,107.991205,POINT(107.991205 9.836512),24.33,11,NORMAL,false,,2024-11-27 08:42:44,2024-11-27 08:42:44
8706,ST_08706,Trạm quan trắc số 8706,18.968993,108.366668,POINT(108.366668 18.968993),68.14,2,NORMAL,false,,2024-03-29 19:59:34,2024-03-29 19:59:34
8707,ST_08707,Trạm quan trắc số 8707,9.403734,109.040471,POINT(109.040471 9.403734),10.24,4,NORMAL,false,,2024-06-09 00:34:17,2024-06-09 00:34:17
8708,ST_08708,Trạm quan trắc số 8708,19.875331,105.250190,POINT(105.250190 19.875331),98.48,9,NORMAL,false,,2024-02-25 19:10:10,2024-02-25 19:10:10
8709,ST_08709,Trạm quan trắc số 8709,12.556999,108.210726,POINT(108.210726 12.556999),30.95,13,NORMAL,false,,2024-04-22 15:58:04,2024-04-22 15:58:04
8710,ST_08710,Trạm quan trắc số 8710,8.539376,106.740325,POINT(106.740325 8.539376),45.64,15,NORMAL,false,,2024-12-20 21:07:20,2024-12-20 21:07:20
8711,ST_08711,Trạm quan trắc số 8711,21.132341,104.862046,POINT(104.862046 21.132341),16.70,6,NORMAL,false,,2024-08-11 06:48:10,2024-08-11 06:48:10
8712,ST_08712,Trạm quan trắc số 8712,9.624098,108.214004,POINT(108.214004 9.624098),63.57,5,NORMAL,false,,2024-07-17 15:03:38,2024-07-17 15:03:38
8713,ST_08713,Trạm quan trắc số 8713,16.300321,102.682531,POINT(102.682531 16.300321),38.57,7,NORMAL,false,,2024-10-27 15:29:00,2024-10-27 15:29:00
8714,ST_08714,Trạm quan trắc số 8714,19.562365,107.500343,POINT(107.500343 19.562365),79.14,14,NORMAL,false,,2024-03-11 22:28:42,2024-03-11 22:28:42
8715,ST_08715,Trạm quan trắc số 8715,14.264097,102.144729,POINT(102.144729 14.264097),42.17,11,NORMAL,false,,2024-01-07 19:55:37,2024-01-07 19:55:37
8716,ST_08716,Trạm quan trắc số 8716,10.037777,104.011481,POINT(104.011481 10.037777),66.18,9,NORMAL,false,,2024-03-18 09:09:35,2024-03-18 09:09:35
8717,ST_08717,Trạm quan trắc số 8717,20.773807,106.657095,POINT(106.657095 20.773807),90.95,7,NORMAL,false,,2024-10-06 06:05:04,2024-10-06 06:05:04
8718,ST_08718,Trạm quan trắc số 8718,21.689878,103.078913,POINT(103.078913 21.689878),31.57,1,NORMAL,false,,2024-01-29 04:36:02,2024-01-29 04:36:02
8719,ST_08719,Trạm quan trắc số 8719,14.662915,106.673351,POINT(106.673351 14.662915),54.80,6,NORMAL,false,,2024-04-21 19:19:53,2024-04-21 19:19:53
8720,ST_08720,Trạm quan trắc số 8720,23.103918,108.477575,POINT(108.477575 23.103918),22.47,3,NORMAL,false,,2024-11-17 10:49:31,2024-11-17 10:49:31
8721,ST_08721,Trạm quan trắc số 8721,21.955829,105.243186,POINT(105.243186 21.955829),6.07,15,NORMAL,false,,2024-03-10 00:16:58,2024-03-10 00:16:58
8722,ST_08722,Trạm quan trắc số 8722,18.612762,103.215997,POINT(103.215997 18.612762),21.54,10,NORMAL,false,,2024-07-22 19:47:14,2024-07-22 19:47:14
8723,ST_08723,Trạm quan trắc số 8723,11.386624,104.042360,POINT(104.042360 11.386624),25.80,1,NORMAL,false,,2024-11-20 11:02:17,2024-11-20 11:02:17
8724,ST_08724,Trạm quan trắc số 8724,15.321542,107.941846,POINT(107.941846 15.321542),64.40,11,NORMAL,false,,2024-01-06 22:42:54,2024-01-06 22:42:54
8725,ST_08725,Trạm quan trắc số 8725,15.368010,103.352216,POINT(103.352216 15.368010),51.82,3,NORMAL,false,,2024-01-10 07:29:35,2024-01-10 07:29:35
8726,ST_08726,Trạm quan trắc số 8726,12.109467,106.909092,POINT(106.909092 12.109467),99.05,15,NORMAL,false,,2024-09-05 01:03:33,2024-09-05 01:03:33
8727,ST_08727,Trạm quan trắc số 8727,19.585630,108.235895,POINT(108.235895 19.585630),43.66,5,NORMAL,false,,2024-02-06 14:48:30,2024-02-06 14:48:30
8728,ST_08728,Trạm quan trắc số 8728,16.505146,103.808090,POINT(103.808090 16.505146),22.63,13,NORMAL,false,,2024-03-18 08:40:59,2024-03-18 08:40:59
8729,ST_08729,Trạm quan trắc số 8729,10.306470,107.676903,POINT(107.676903 10.306470),25.85,13,NORMAL,false,,2024-08-11 06:33:32,2024-08-11 06:33:32
8730,ST_08730,Trạm quan trắc số 8730,13.188483,103.964914,POINT(103.964914 13.188483),81.13,10,NORMAL,false,,2024-03-07 07:04:55,2024-03-07 07:04:55
8731,ST_08731,Trạm quan trắc số 8731,22.102831,108.424473,POINT(108.424473 22.102831),69.65,13,NORMAL,false,,2024-04-23 16:13:30,2024-04-23 16:13:30
8732,ST_08732,Trạm quan trắc số 8732,19.724865,103.397744,POINT(103.397744 19.724865),1.08,3,NORMAL,false,,2024-10-31 02:06:53,2024-10-31 02:06:53
8733,ST_08733,Trạm quan trắc số 8733,16.013150,107.001757,POINT(107.001757 16.013150),55.11,13,NORMAL,false,,2024-05-18 11:10:27,2024-05-18 11:10:27
8734,ST_08734,Trạm quan trắc số 8734,18.172917,102.447178,POINT(102.447178 18.172917),58.86,6,NORMAL,false,,2024-09-21 02:40:02,2024-09-21 02:40:02
8735,ST_08735,Trạm quan trắc số 8735,10.552637,108.266624,POINT(108.266624 10.552637),87.36,1,NORMAL,false,,2024-07-31 15:28:22,2024-07-31 15:28:22
8736,ST_08736,Trạm quan trắc số 8736,10.278933,108.052031,POINT(108.052031 10.278933),42.00,3,NORMAL,false,,2024-06-16 00:55:38,2024-06-16 00:55:38
8737,ST_08737,Trạm quan trắc số 8737,13.445633,102.432055,POINT(102.432055 13.445633),33.10,8,NORMAL,false,,2024-01-23 03:42:21,2024-01-23 03:42:21
8738,ST_08738,Trạm quan trắc số 8738,19.402713,109.304019,POINT(109.304019 19.402713),14.02,15,NORMAL,false,,2024-10-18 04:58:29,2024-10-18 04:58:29
8739,ST_08739,Trạm quan trắc số 8739,17.382116,103.791292,POINT(103.791292 17.382116),60.28,1,NORMAL,false,,2024-04-02 16:00:15,2024-04-02 16:00:15
8740,ST_08740,Trạm quan trắc số 8740,12.156560,109.138766,POINT(109.138766 12.156560),75.16,1,NORMAL,false,,2024-05-21 21:32:22,2024-05-21 21:32:22
8741,ST_08741,Trạm quan trắc số 8741,19.479663,103.329222,POINT(103.329222 19.479663),25.43,14,NORMAL,false,,2024-06-03 08:20:45,2024-06-03 08:20:45
8742,ST_08742,Trạm quan trắc số 8742,10.749003,109.204172,POINT(109.204172 10.749003),56.33,5,NORMAL,false,,2024-07-15 10:39:41,2024-07-15 10:39:41
8743,ST_08743,Trạm quan trắc số 8743,12.876180,107.638383,POINT(107.638383 12.876180),93.20,14,NORMAL,false,,2024-09-20 18:19:35,2024-09-20 18:19:35
8744,ST_08744,Trạm quan trắc số 8744,11.933134,106.789217,POINT(106.789217 11.933134),35.80,10,NORMAL,false,,2024-03-22 17:52:41,2024-03-22 17:52:41
8745,ST_08745,Trạm quan trắc số 8745,17.143674,104.041925,POINT(104.041925 17.143674),84.38,13,NORMAL,false,,2024-08-06 07:32:45,2024-08-06 07:32:45
8746,ST_08746,Trạm quan trắc số 8746,13.774164,105.929179,POINT(105.929179 13.774164),19.51,9,NORMAL,false,,2024-01-11 05:08:17,2024-01-11 05:08:17
8747,ST_08747,Trạm quan trắc số 8747,14.581126,103.959019,POINT(103.959019 14.581126),10.05,7,NORMAL,false,,2024-08-04 04:07:19,2024-08-04 04:07:19
8748,ST_08748,Trạm quan trắc số 8748,18.199338,108.155265,POINT(108.155265 18.199338),59.28,9,NORMAL,false,,2024-01-19 04:16:50,2024-01-19 04:16:50
8749,ST_08749,Trạm quan trắc số 8749,13.225986,102.248582,POINT(102.248582 13.225986),97.47,14,NORMAL,false,,2024-10-19 19:18:45,2024-10-19 19:18:45
8750,ST_08750,Trạm quan trắc số 8750,12.531253,106.998815,POINT(106.998815 12.531253),85.57,2,NORMAL,false,,2024-09-13 15:01:03,2024-09-13 15:01:03
8751,ST_08751,Trạm quan trắc số 8751,13.451783,102.302442,POINT(102.302442 13.451783),31.84,3,NORMAL,false,,2024-08-04 08:29:24,2024-08-04 08:29:24
8752,ST_08752,Trạm quan trắc số 8752,21.987319,105.506358,POINT(105.506358 21.987319),17.45,10,NORMAL,false,,2024-01-24 01:13:05,2024-01-24 01:13:05
8753,ST_08753,Trạm quan trắc số 8753,9.269390,103.947884,POINT(103.947884 9.269390),26.09,12,NORMAL,false,,2024-08-10 07:02:29,2024-08-10 07:02:29
8754,ST_08754,Trạm quan trắc số 8754,11.926267,102.882717,POINT(102.882717 11.926267),7.64,8,NORMAL,false,,2024-02-18 11:54:42,2024-02-18 11:54:42
8755,ST_08755,Trạm quan trắc số 8755,22.406898,108.335003,POINT(108.335003 22.406898),1.48,12,NORMAL,false,,2024-03-18 19:57:00,2024-03-18 19:57:00
8756,ST_08756,Trạm quan trắc số 8756,12.291761,104.979738,POINT(104.979738 12.291761),68.12,12,NORMAL,false,,2024-07-14 18:47:04,2024-07-14 18:47:04
8757,ST_08757,Trạm quan trắc số 8757,12.600208,109.020929,POINT(109.020929 12.600208),39.91,15,NORMAL,false,,2024-09-18 20:04:41,2024-09-18 20:04:41
8758,ST_08758,Trạm quan trắc số 8758,15.704098,103.619184,POINT(103.619184 15.704098),29.73,10,NORMAL,false,,2024-04-18 00:25:12,2024-04-18 00:25:12
8759,ST_08759,Trạm quan trắc số 8759,14.099737,104.852371,POINT(104.852371 14.099737),0.99,4,NORMAL,false,,2024-02-22 11:13:41,2024-02-22 11:13:41
8760,ST_08760,Trạm quan trắc số 8760,14.327619,107.426162,POINT(107.426162 14.327619),76.86,15,NORMAL,false,,2024-11-26 13:46:17,2024-11-26 13:46:17
8761,ST_08761,Trạm quan trắc số 8761,20.264935,104.022211,POINT(104.022211 20.264935),15.22,2,NORMAL,false,,2024-08-04 20:00:09,2024-08-04 20:00:09
8762,ST_08762,Trạm quan trắc số 8762,16.539822,103.508612,POINT(103.508612 16.539822),51.92,9,NORMAL,false,,2024-03-22 19:55:17,2024-03-22 19:55:17
8763,ST_08763,Trạm quan trắc số 8763,17.963235,104.695808,POINT(104.695808 17.963235),85.83,9,NORMAL,false,,2024-11-03 00:09:10,2024-11-03 00:09:10
8764,ST_08764,Trạm quan trắc số 8764,18.540035,106.375101,POINT(106.375101 18.540035),28.56,4,NORMAL,false,,2024-04-28 21:23:44,2024-04-28 21:23:44
8765,ST_08765,Trạm quan trắc số 8765,17.096789,107.748119,POINT(107.748119 17.096789),12.14,3,NORMAL,false,,2024-01-08 01:46:18,2024-01-08 01:46:18
8766,ST_08766,Trạm quan trắc số 8766,14.359671,107.751332,POINT(107.751332 14.359671),33.20,6,NORMAL,false,,2024-06-20 07:52:49,2024-06-20 07:52:49
8767,ST_08767,Trạm quan trắc số 8767,10.459500,108.801628,POINT(108.801628 10.459500),42.16,9,NORMAL,false,,2024-04-22 11:54:41,2024-04-22 11:54:41
8768,ST_08768,Trạm quan trắc số 8768,22.342755,103.684308,POINT(103.684308 22.342755),74.19,4,NORMAL,false,,2024-06-14 23:13:30,2024-06-14 23:13:30
8769,ST_08769,Trạm quan trắc số 8769,14.425666,105.919650,POINT(105.919650 14.425666),46.26,5,NORMAL,false,,2024-02-28 01:09:29,2024-02-28 01:09:29
8770,ST_08770,Trạm quan trắc số 8770,20.846566,106.140371,POINT(106.140371 20.846566),25.23,8,NORMAL,false,,2024-04-04 19:13:12,2024-04-04 19:13:12
8771,ST_08771,Trạm quan trắc số 8771,14.205011,104.053713,POINT(104.053713 14.205011),61.18,9,NORMAL,false,,2024-12-07 10:37:12,2024-12-07 10:37:12
8772,ST_08772,Trạm quan trắc số 8772,11.904555,106.576918,POINT(106.576918 11.904555),1.64,13,NORMAL,false,,2024-08-30 09:12:20,2024-08-30 09:12:20
8773,ST_08773,Trạm quan trắc số 8773,22.975552,103.854404,POINT(103.854404 22.975552),36.99,12,NORMAL,false,,2024-10-14 13:56:02,2024-10-14 13:56:02
8774,ST_08774,Trạm quan trắc số 8774,21.560586,104.999060,POINT(104.999060 21.560586),52.43,6,NORMAL,false,,2024-07-27 15:59:22,2024-07-27 15:59:22
8775,ST_08775,Trạm quan trắc số 8775,11.285449,106.480643,POINT(106.480643 11.285449),56.11,15,NORMAL,false,,2024-06-30 17:58:13,2024-06-30 17:58:13
8776,ST_08776,Trạm quan trắc số 8776,12.003749,107.245157,POINT(107.245157 12.003749),3.50,5,NORMAL,false,,2024-02-02 15:44:59,2024-02-02 15:44:59
8777,ST_08777,Trạm quan trắc số 8777,17.667139,106.497597,POINT(106.497597 17.667139),83.66,8,NORMAL,false,,2024-04-28 06:53:41,2024-04-28 06:53:41
8778,ST_08778,Trạm quan trắc số 8778,22.978461,104.088043,POINT(104.088043 22.978461),49.20,14,NORMAL,false,,2024-09-17 23:08:31,2024-09-17 23:08:31
8779,ST_08779,Trạm quan trắc số 8779,18.182211,108.350361,POINT(108.350361 18.182211),4.18,10,NORMAL,false,,2024-10-22 11:38:46,2024-10-22 11:38:46
8780,ST_08780,Trạm quan trắc số 8780,22.600912,102.390914,POINT(102.390914 22.600912),98.30,9,NORMAL,false,,2024-06-27 04:31:17,2024-06-27 04:31:17
8781,ST_08781,Trạm quan trắc số 8781,9.504212,104.363220,POINT(104.363220 9.504212),82.38,14,NORMAL,false,,2024-05-31 05:05:26,2024-05-31 05:05:26
8782,ST_08782,Trạm quan trắc số 8782,13.478602,105.598706,POINT(105.598706 13.478602),45.35,7,NORMAL,false,,2024-08-24 17:52:25,2024-08-24 17:52:25
8783,ST_08783,Trạm quan trắc số 8783,9.892566,108.885084,POINT(108.885084 9.892566),66.50,11,NORMAL,false,,2024-10-27 07:49:05,2024-10-27 07:49:05
8784,ST_08784,Trạm quan trắc số 8784,12.212107,104.604798,POINT(104.604798 12.212107),20.96,7,NORMAL,false,,2024-12-14 08:48:15,2024-12-14 08:48:15
8785,ST_08785,Trạm quan trắc số 8785,16.513235,108.297104,POINT(108.297104 16.513235),58.27,1,NORMAL,false,,2024-12-24 06:26:38,2024-12-24 06:26:38
8786,ST_08786,Trạm quan trắc số 8786,16.179554,107.544473,POINT(107.544473 16.179554),29.69,12,NORMAL,false,,2024-02-12 12:39:50,2024-02-12 12:39:50
8787,ST_08787,Trạm quan trắc số 8787,18.481539,109.154545,POINT(109.154545 18.481539),31.72,11,NORMAL,false,,2024-08-30 16:29:08,2024-08-30 16:29:08
8788,ST_08788,Trạm quan trắc số 8788,12.613124,103.666412,POINT(103.666412 12.613124),47.64,15,NORMAL,false,,2024-10-04 01:27:35,2024-10-04 01:27:35
8789,ST_08789,Trạm quan trắc số 8789,10.890897,102.859743,POINT(102.859743 10.890897),68.63,13,NORMAL,false,,2024-09-13 09:50:46,2024-09-13 09:50:46
8790,ST_08790,Trạm quan trắc số 8790,15.992497,106.930815,POINT(106.930815 15.992497),80.29,12,NORMAL,false,,2024-09-20 02:06:22,2024-09-20 02:06:22
8791,ST_08791,Trạm quan trắc số 8791,14.780281,108.839340,POINT(108.839340 14.780281),59.03,6,NORMAL,false,,2024-05-30 09:01:02,2024-05-30 09:01:02
8792,ST_08792,Trạm quan trắc số 8792,15.993249,103.421579,POINT(103.421579 15.993249),41.31,13,NORMAL,false,,2024-04-29 16:39:29,2024-04-29 16:39:29
8793,ST_08793,Trạm quan trắc số 8793,9.538136,102.333962,POINT(102.333962 9.538136),54.03,8,NORMAL,false,,2024-05-08 20:43:38,2024-05-08 20:43:38
8794,ST_08794,Trạm quan trắc số 8794,23.251583,108.795552,POINT(108.795552 23.251583),42.25,15,NORMAL,false,,2024-12-28 08:36:21,2024-12-28 08:36:21
8795,ST_08795,Trạm quan trắc số 8795,10.133571,103.161324,POINT(103.161324 10.133571),33.11,12,NORMAL,false,,2024-07-04 06:31:51,2024-07-04 06:31:51
8796,ST_08796,Trạm quan trắc số 8796,10.865232,108.172981,POINT(108.172981 10.865232),55.55,14,NORMAL,false,,2024-02-25 18:10:31,2024-02-25 18:10:31
8797,ST_08797,Trạm quan trắc số 8797,19.898942,108.232484,POINT(108.232484 19.898942),17.04,13,NORMAL,false,,2024-07-09 12:12:05,2024-07-09 12:12:05
8798,ST_08798,Trạm quan trắc số 8798,16.820744,106.781769,POINT(106.781769 16.820744),53.64,15,NORMAL,false,,2024-05-22 12:58:53,2024-05-22 12:58:53
8799,ST_08799,Trạm quan trắc số 8799,18.098147,103.985259,POINT(103.985259 18.098147),95.55,2,NORMAL,false,,2024-08-14 05:17:35,2024-08-14 05:17:35
8800,ST_08800,Trạm quan trắc số 8800,17.742905,105.051643,POINT(105.051643 17.742905),64.00,2,NORMAL,false,,2024-04-23 11:32:00,2024-04-23 11:32:00
8801,ST_08801,Trạm quan trắc số 8801,19.141832,104.638026,POINT(104.638026 19.141832),99.94,6,NORMAL,false,,2024-10-29 07:05:27,2024-10-29 07:05:27
8802,ST_08802,Trạm quan trắc số 8802,21.459884,103.511098,POINT(103.511098 21.459884),71.47,12,NORMAL,false,,2024-01-24 23:11:40,2024-01-24 23:11:40
8803,ST_08803,Trạm quan trắc số 8803,20.263053,103.665883,POINT(103.665883 20.263053),89.97,2,NORMAL,false,,2024-03-19 21:58:41,2024-03-19 21:58:41
8804,ST_08804,Trạm quan trắc số 8804,16.338262,104.789393,POINT(104.789393 16.338262),40.65,1,NORMAL,false,,2024-07-10 20:35:26,2024-07-10 20:35:26
8805,ST_08805,Trạm quan trắc số 8805,15.797138,102.999779,POINT(102.999779 15.797138),75.26,5,NORMAL,false,,2024-11-20 03:07:17,2024-11-20 03:07:17
8806,ST_08806,Trạm quan trắc số 8806,12.277981,107.282901,POINT(107.282901 12.277981),84.82,12,NORMAL,false,,2024-04-15 05:44:52,2024-04-15 05:44:52
8807,ST_08807,Trạm quan trắc số 8807,13.020301,102.134879,POINT(102.134879 13.020301),74.76,1,NORMAL,false,,2024-04-15 12:41:38,2024-04-15 12:41:38
8808,ST_08808,Trạm quan trắc số 8808,20.108289,104.798018,POINT(104.798018 20.108289),4.99,13,NORMAL,false,,2024-04-02 14:26:16,2024-04-02 14:26:16
8809,ST_08809,Trạm quan trắc số 8809,21.249489,102.998172,POINT(102.998172 21.249489),72.80,13,NORMAL,false,,2024-05-01 07:17:59,2024-05-01 07:17:59
8810,ST_08810,Trạm quan trắc số 8810,9.097183,107.711737,POINT(107.711737 9.097183),60.92,10,NORMAL,false,,2024-03-02 17:07:11,2024-03-02 17:07:11
8811,ST_08811,Trạm quan trắc số 8811,14.584637,107.506265,POINT(107.506265 14.584637),18.06,9,NORMAL,false,,2024-08-06 04:30:20,2024-08-06 04:30:20
8812,ST_08812,Trạm quan trắc số 8812,18.293502,104.510385,POINT(104.510385 18.293502),79.31,8,NORMAL,false,,2024-02-29 18:09:40,2024-02-29 18:09:40
8813,ST_08813,Trạm quan trắc số 8813,22.174179,107.521277,POINT(107.521277 22.174179),26.23,12,NORMAL,false,,2024-08-16 14:59:30,2024-08-16 14:59:30
8814,ST_08814,Trạm quan trắc số 8814,15.684266,108.106683,POINT(108.106683 15.684266),60.12,14,NORMAL,false,,2024-12-14 00:31:55,2024-12-14 00:31:55
8815,ST_08815,Trạm quan trắc số 8815,14.047543,107.917824,POINT(107.917824 14.047543),64.39,8,NORMAL,false,,2024-08-19 16:19:19,2024-08-19 16:19:19
8816,ST_08816,Trạm quan trắc số 8816,18.706871,108.030869,POINT(108.030869 18.706871),41.08,15,NORMAL,false,,2024-11-16 00:19:39,2024-11-16 00:19:39
8817,ST_08817,Trạm quan trắc số 8817,13.261202,104.113773,POINT(104.113773 13.261202),73.41,9,NORMAL,false,,2024-05-22 05:27:59,2024-05-22 05:27:59
8818,ST_08818,Trạm quan trắc số 8818,21.839772,105.468526,POINT(105.468526 21.839772),56.25,11,NORMAL,false,,2024-12-31 01:37:26,2024-12-31 01:37:26
8819,ST_08819,Trạm quan trắc số 8819,22.819431,103.876729,POINT(103.876729 22.819431),66.85,2,NORMAL,false,,2024-12-19 07:49:20,2024-12-19 07:49:20
8820,ST_08820,Trạm quan trắc số 8820,21.971827,108.228405,POINT(108.228405 21.971827),32.60,12,NORMAL,false,,2024-08-15 22:56:58,2024-08-15 22:56:58
8821,ST_08821,Trạm quan trắc số 8821,18.798698,104.688625,POINT(104.688625 18.798698),71.54,13,NORMAL,false,,2024-01-22 09:58:25,2024-01-22 09:58:25
8822,ST_08822,Trạm quan trắc số 8822,14.866431,107.988066,POINT(107.988066 14.866431),46.23,6,NORMAL,false,,2024-08-04 19:13:23,2024-08-04 19:13:23
8823,ST_08823,Trạm quan trắc số 8823,11.386585,105.029506,POINT(105.029506 11.386585),76.90,8,NORMAL,false,,2024-02-11 11:37:08,2024-02-11 11:37:08
8824,ST_08824,Trạm quan trắc số 8824,12.784241,103.738114,POINT(103.738114 12.784241),2.49,15,NORMAL,false,,2024-01-24 19:03:16,2024-01-24 19:03:16
8825,ST_08825,Trạm quan trắc số 8825,10.835519,104.852251,POINT(104.852251 10.835519),79.43,5,NORMAL,false,,2024-01-19 03:39:40,2024-01-19 03:39:40
8826,ST_08826,Trạm quan trắc số 8826,10.289579,108.672773,POINT(108.672773 10.289579),41.20,14,NORMAL,false,,2024-06-03 02:52:15,2024-06-03 02:52:15
8827,ST_08827,Trạm quan trắc số 8827,15.814201,104.670495,POINT(104.670495 15.814201),48.29,8,NORMAL,false,,2024-01-01 05:34:18,2024-01-01 05:34:18
8828,ST_08828,Trạm quan trắc số 8828,10.135388,103.236972,POINT(103.236972 10.135388),45.06,12,NORMAL,false,,2024-10-01 10:13:06,2024-10-01 10:13:06
8829,ST_08829,Trạm quan trắc số 8829,18.690267,102.848877,POINT(102.848877 18.690267),43.28,6,NORMAL,false,,2024-10-14 21:18:58,2024-10-14 21:18:58
8830,ST_08830,Trạm quan trắc số 8830,8.637205,108.475425,POINT(108.475425 8.637205),76.23,12,NORMAL,false,,2024-03-10 07:15:17,2024-03-10 07:15:17
8831,ST_08831,Trạm quan trắc số 8831,15.286084,106.257130,POINT(106.257130 15.286084),60.95,12,NORMAL,false,,2024-01-10 03:10:15,2024-01-10 03:10:15
8832,ST_08832,Trạm quan trắc số 8832,12.852819,105.835562,POINT(105.835562 12.852819),63.09,15,NORMAL,false,,2024-07-08 03:55:17,2024-07-08 03:55:17
